cue_file_hand,hand_x,cue_file_movement,movement_y,target_x,target_y,is_valid,correct_key,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.corr,key_resp.rt,participant,session,gender,age,primary_hand,first_cue,date,expName,psychopyVersion,frameRate,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,27,27,245,down,1,0.4843537999986438,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,28,28,211,down,1,0.4075293000023521,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,29,29,13,left,1,0.24604099999851314,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,30,30,81,left,1,0.4339927000000898,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,31,31,221,up,0,0.24589629999900353,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,32,32,43,right,1,0.2297026000014739,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,0.25,movement,up,0,33,33,289,up,1,0.4049769999983255,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,34,34,246,right,1,0.30941429999802494,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,35,35,224,left,1,0.25160390000019106,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,36,36,201,down,1,0.22655769999983022,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,37,37,254,right,1,0.27577910000036354,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,38,38,236,right,1,0.37468770000123186,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,39,39,70,left,1,0.2494391000000178,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,40,40,243,down,1,0.26821489999929327,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,41,41,259,down,1,0.24055700000099023,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,0.25,movement,up,0,42,42,313,up,1,0.3497526999999536,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,43,43,344,left,1,0.35081009999703383,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,-0.25,none,down,0,44,44,392,down,1,0.2791776999983995,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,45,45,202,down,1,0.22135250000064843,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,46,46,105,left,1,0.28313169999819365,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,47,47,190,down,1,0.23473639999792795,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,48,48,184,down,1,0.22175780000179657,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,49,49,248,left,1,0.3406518999981927,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,50,50,247,left,1,0.26242030000139493,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,51,51,186,down,1,0.26811219999945024,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,0.25,movement,up,0,52,52,273,up,1,0.3620175000032759,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,53,53,285,down,1,0.27761670000109007,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,-0.25,none,down,0,54,54,388,down,1,0.4644329000002472,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,55,55,18,right,1,0.3331753000020399,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,56,56,31,right,1,0.36481329999878653,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,57,57,311,left,1,0.2863184999987425,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,58,58,226,right,1,0.29498550000062096,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,-0.25,none,down,0,59,59,372,down,1,0.2957520999989356,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,60,60,232,left,1,0.2348993999985396,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,61,61,312,left,1,0.2618908000004012,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,62,62,314,right,1,0.4413120999997773,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,63,63,33,right,1,0.2316551999974763,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,64,64,237,down,1,0.43888610000067274,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,65,65,301,down,1,0.31802580000294256,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,66,66,44,left,0,0.26669849999962025,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,67,67,51,right,1,0.24317119999977876,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,68,68,100,left,1,0.223763300000428,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,69,69,294,right,1,0.3211955000006128,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,70,70,203,left,0,0.6149170999997295,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,71,71,114,up,1,0.2828122999999323,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,72,72,134,up,1,0.255961800001387,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,73,73,8,right,1,0.445962599998893,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,74,74,156,up,1,0.3225185000010242,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,75,75,227,down,1,0.36454289999892353,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,76,76,89,left,1,0.186264799998753,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,77,77,222,right,1,0.2752446999984386,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,78,78,48,right,1,0.28208530000119936,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,0.25,movement,up,0,79,79,241,up,1,0.33021519999965676,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,80,80,258,right,1,0.31408860000010463,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,81,81,178,down,1,0.4139508999978716,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,82,82,80,left,1,0.26574629999959143,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,83,83,165,down,1,0.29569420000188984,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,84,84,223,left,1,0.2964213999985077,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,85,85,307,down,1,0.2587243000016315,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,0.25,none,up,0,86,86,385,down,0,0.2745857000008982,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,87,87,327,left,1,0.3813966999987315,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,88,88,174,down,1,0.2440707999994629,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,89,89,244,left,0,0.3607192999988911,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,90,90,54,right,1,0.3337303999978758,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,91,91,26,right,1,0.2571713999968779,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,0.25,none,up,0,92,92,377,up,1,0.3290147999978217,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,93,93,365,down,1,0.3116589999990538,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,94,94,52,right,1,0.25116500000149244,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,0.25,none,up,0,95,95,381,up,1,0.5462583000007726,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,96,96,295,left,1,0.2809105999986059,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,97,97,347,down,1,0.34473910000087926,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,98,98,316,right,1,0.3237547999997332,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,99,99,318,down,0,0.14647429999968153,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,100,100,161,down,1,0.24507119999907445,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,101,101,367,left,1,0.2999945999981719,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,102,102,12,right,1,0.3231761999995797,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,-0.25,none,left,0,103,103,382,left,1,0.3281803999998374,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,104,104,69,left,1,0.28500549999807845,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,105,105,47,right,1,0.31747449999966193,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,106,106,322,right,1,0.33149020000200835,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,107,107,113,up,1,0.3010762000012619,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,108,108,304,left,1,0.30385219999880064,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,109,109,17,right,1,0.2815358000007109,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,0.25,none,up,0,110,110,14,down,0,0.157745900000009,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,111,111,90,left,1,0.491296299998794,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,112,112,196,down,1,0.2580869999983406,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,-0.25,none,left,0,113,113,374,left,1,0.2794055999984266,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,114,114,121,up,1,0.2789712999983749,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,115,115,38,left,0,0.26781280000068364,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,116,116,277,down,1,0.4143512999980885,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,117,117,151,up,1,0.5995585999989999,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,118,118,332,right,1,0.3174464999974589,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,-0.25,none,down,0,119,119,376,down,1,0.3942566000005172,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,120,120,93,left,1,0.20856780000030994,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,0.25,none,up,0,121,121,371,up,1,0.5600955999980215,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,-0.25,none,down,0,122,122,368,down,1,0.2955312000012782,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,123,123,239,left,1,0.27362880000146106,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,124,124,157,up,1,0.26085040000180015,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,125,125,274,right,1,0.36177279999901657,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,126,126,360,left,1,0.32271830000172486,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,127,127,123,up,1,0.43053800000052433,7,1,m,21,r,h,2021_May_01_1648,bd-ai,2021.1.4,60.01014171432663,
